account_id,district_id,frequency,date
1779,1,monthly_issuance,2013-08-10
1912,4,monthly_issuance,2013-08-10
238,2,monthly_issuance,2013-08-10
3113,2,monthly_issuance,2013-08-11
5481,1,monthly_issuance,2013-08-11
3035,2,weekly_issuance,2013-08-11
942,4,monthly_issuance,2013-08-11
3221,1,monthly_issuance,2013-08-12
2616,2,monthly_issuance,2013-08-12
2137,4,issuance_after_trans,2013-08-12
978,4,monthly_issuance,2013-08-13
2771,1,monthly_issuance,2013-08-13
3891,1,monthly_issuance,2013-08-13
9236,1,monthly_issuance,2013-08-13
274,4,monthly_issuance,2013-08-15
552,2,monthly_issuance,2013-08-15
2417,2,monthly_issuance,2013-08-15
3868,1,monthly_issuance,2013-08-16
9869,1,monthly_issuance,2013-08-16
1875,1,monthly_issuance,2013-08-16
8212,2,issuance_after_trans,2013-08-16
3477,2,monthly_issuance,2013-08-17
1513,4,monthly_issuance,2013-08-18
3053,1,monthly_issuance,2013-08-18
1057,2,monthly_issuance,2013-08-18
6030,1,monthly_issuance,2013-08-19
3407,4,monthly_issuance,2013-08-19
1761,1,monthly_issuance,2013-08-19
3306,2,monthly_issuance,2013-08-19
162,1,monthly_issuance,2013-08-20
5011,1,monthly_issuance,2013-08-20
965,1,monthly_issuance,2013-08-20
1305,2,monthly_issuance,2013-08-20
815,3,monthly_issuance,2013-08-20
1449,3,monthly_issuance,2013-08-21
950,1,monthly_issuance,2013-08-21
3361,1,monthly_issuance,2013-08-21
3837,1,issuance_after_trans,2013-08-21
33,1,monthly_issuance,2013-08-21
2894,4,monthly_issuance,2013-08-23
2510,2,monthly_issuance,2013-08-23
389,1,monthly_issuance,2013-08-23
6051,3,monthly_issuance,2013-08-23
730,4,monthly_issuance,2013-08-23
1694,1,weekly_issuance,2013-08-24
721,4,monthly_issuance,2013-08-24
1106,1,weekly_issuance,2013-08-24
3319,4,monthly_issuance,2013-08-24
10451,1,monthly_issuance,2013-08-24
172,1,monthly_issuance,2013-08-25
3920,2,monthly_issuance,2013-08-27
3011,2,monthly_issuance,2013-08-27
1337,1,monthly_issuance,2013-08-27
2592,1,monthly_issuance,2013-08-27
146,4,monthly_issuance,2013-08-28
2576,2,monthly_issuance,2013-08-28
3195,1,monthly_issuance,2013-08-28
8073,1,issuance_after_trans,2013-08-29
4463,1,monthly_issuance,2013-08-29
2082,2,monthly_issuance,2013-08-29
2020,2,monthly_issuance,2013-08-30
160,1,monthly_issuance,2013-08-30
7607,4,monthly_issuance,2013-08-31
117,1,monthly_issuance,2013-08-31
3509,3,monthly_issuance,2013-08-31
151,1,monthly_issuance,2013-09-01
1719,1,monthly_issuance,2013-09-01
3456,4,monthly_issuance,2013-09-01
2951,4,monthly_issuance,2013-09-01
7190,2,monthly_issuance,2013-09-01
1827,1,monthly_issuance,2013-09-01
1689,1,monthly_issuance,2013-09-02
1197,1,monthly_issuance,2013-09-02
5952,4,monthly_issuance,2013-09-02
6930,1,monthly_issuance,2013-09-03
1107,4,monthly_issuance,2013-09-03
8475,1,monthly_issuance,2013-09-03
3575,1,monthly_issuance,2013-09-03
2691,2,monthly_issuance,2013-09-03
3323,3,monthly_issuance,2013-09-03
2428,1,monthly_issuance,2013-09-03
2649,4,monthly_issuance,2013-09-03
2907,1,monthly_issuance,2013-09-04
1091,3,monthly_issuance,2013-09-04
1487,3,monthly_issuance,2013-09-05
3157,4,monthly_issuance,2013-09-05
4414,1,monthly_issuance,2013-09-05
2302,4,monthly_issuance,2013-09-05
1410,2,monthly_issuance,2013-09-06
1146,1,monthly_issuance,2013-09-07
8564,4,monthly_issuance,2013-09-07
750,1,monthly_issuance,2013-09-07
2150,3,monthly_issuance,2013-09-07
10940,2,monthly_issuance,2013-09-08
9337,1,monthly_issuance,2013-09-08
861,2,monthly_issuance,2013-09-08
10440,2,monthly_issuance,2013-09-08
10036,2,monthly_issuance,2013-09-08
1234,1,monthly_issuance,2013-09-08
7774,1,issuance_after_trans,2013-09-09
1547,1,monthly_issuance,2013-09-09
1079,1,monthly_issuance,2013-09-09
3863,1,monthly_issuance,2013-09-09
3480,1,monthly_issuance,2013-09-09
2671,3,monthly_issuance,2013-09-10
1705,1,monthly_issuance,2013-09-10
3028,2,monthly_issuance,2013-09-10
3310,3,monthly_issuance,2013-09-10
6715,1,weekly_issuance,2013-09-10
3255,4,monthly_issuance,2013-09-10
3751,1,monthly_issuance,2013-09-10
2987,1,monthly_issuance,2013-09-11
857,4,monthly_issuance,2013-09-11
3042,3,monthly_issuance,2013-09-11
2695,1,monthly_issuance,2013-09-11
2849,1,monthly_issuance,2013-09-11
2802,1,monthly_issuance,2013-09-11
34,2,weekly_issuance,2013-09-12
7133,4,monthly_issuance,2013-09-12
699,1,monthly_issuance,2013-09-12
2282,4,weekly_issuance,2013-09-12
8489,1,monthly_issuance,2013-09-13
837,3,monthly_issuance,2013-09-13
8759,1,monthly_issuance,2013-09-13
1602,2,monthly_issuance,2013-09-14
2958,4,monthly_issuance,2013-09-14
3408,3,monthly_issuance,2013-09-14
153,4,monthly_issuance,2013-09-14
3268,1,monthly_issuance,2013-09-15
854,4,monthly_issuance,2013-09-16
1831,4,monthly_issuance,2013-09-16
39,1,monthly_issuance,2013-09-17
1811,2,monthly_issuance,2013-09-17
3822,2,monthly_issuance,2013-09-17
1404,1,weekly_issuance,2013-09-17
517,4,monthly_issuance,2013-09-17
1440,2,monthly_issuance,2013-09-17
3505,3,monthly_issuance,2013-09-18
1804,2,weekly_issuance,2013-09-18
2617,3,monthly_issuance,2013-09-19
467,3,monthly_issuance,2013-09-19
4437,4,monthly_issuance,2013-09-19
1453,3,weekly_issuance,2013-09-20
3977,2,monthly_issuance,2013-09-20
8982,4,monthly_issuance,2013-09-20
27,3,monthly_issuance,2013-09-21
4511,2,monthly_issuance,2013-09-21
1052,2,monthly_issuance,2013-09-22
10227,2,issuance_after_trans,2013-09-22
3171,2,monthly_issuance,2013-09-23
228,4,monthly_issuance,2013-09-23
3618,1,monthly_issuance,2013-09-24
1016,2,monthly_issuance,2013-09-24
15,2,monthly_issuance,2013-09-27
3237,2,monthly_issuance,2013-09-27
1485,3,monthly_issuance,2013-09-28
7769,1,monthly_issuance,2013-09-28
2613,1,monthly_issuance,2013-09-28
2201,4,monthly_issuance,2013-09-30
1896,1,monthly_issuance,2013-09-30
5387,1,monthly_issuance,2013-09-30
3535,4,monthly_issuance,2013-09-30
1120,1,monthly_issuance,2013-09-30
235,3,monthly_issuance,2013-10-01
3701,1,monthly_issuance,2013-10-01
1516,2,monthly_issuance,2013-10-03
4543,4,monthly_issuance,2013-10-03
2427,3,weekly_issuance,2013-10-03
1981,4,monthly_issuance,2013-10-03
8566,2,monthly_issuance,2013-10-03
678,4,monthly_issuance,2013-10-03
4659,1,monthly_issuance,2013-10-03
4059,2,monthly_issuance,2013-10-03
4013,2,issuance_after_trans,2013-10-03
7011,2,monthly_issuance,2013-10-03
2132,4,monthly_issuance,2013-10-03
1816,3,monthly_issuance,2013-10-03
2623,1,monthly_issuance,2013-10-04
2793,3,monthly_issuance,2013-10-04
2479,1,monthly_issuance,2013-10-04
11135,4,monthly_issuance,2013-10-05
8041,1,monthly_issuance,2013-10-05
492,1,monthly_issuance,2013-10-05
799,3,monthly_issuance,2013-10-05
3972,1,monthly_issuance,2013-10-06
1468,1,monthly_issuance,2013-10-06
624,1,monthly_issuance,2013-10-06
3483,3,monthly_issuance,2013-10-07
4260,1,monthly_issuance,2013-10-09
616,4,monthly_issuance,2013-10-09
931,4,monthly_issuance,2013-10-10
102,4,monthly_issuance,2013-10-11
540,1,monthly_issuance,2013-10-11
2660,1,weekly_issuance,2013-10-12
4287,3,monthly_issuance,2013-10-12
3551,2,monthly_issuance,2013-10-12
2072,4,monthly_issuance,2013-10-12
4119,1,monthly_issuance,2013-10-13
1345,3,monthly_issuance,2013-10-14
1565,2,monthly_issuance,2013-10-15
2824,2,monthly_issuance,2013-10-15
2052,1,monthly_issuance,2013-10-15
1767,3,monthly_issuance,2013-10-15
2140,2,monthly_issuance,2013-10-16
1051,1,monthly_issuance,2013-10-16
3927,4,monthly_issuance,2013-10-17
2050,1,monthly_issuance,2013-10-17
2276,2,monthly_issuance,2013-10-17
126,4,monthly_issuance,2013-10-18
2859,1,monthly_issuance,2013-10-18
2667,2,monthly_issuance,2013-10-18
1789,1,monthly_issuance,2013-10-18
838,2,monthly_issuance,2013-10-18
3264,4,monthly_issuance,2013-10-18
198,2,monthly_issuance,2013-10-20
2345,2,monthly_issuance,2013-10-20
5256,4,issuance_after_trans,2013-10-20
40,3,monthly_issuance,2013-10-20
419,1,monthly_issuance,2013-10-20
3892,1,monthly_issuance,2013-10-20
1217,4,monthly_issuance,2013-10-20
397,2,monthly_issuance,2013-10-21
3146,1,monthly_issuance,2013-10-21
287,1,monthly_issuance,2013-10-22
2180,2,monthly_issuance,2013-10-22
354,4,monthly_issuance,2013-10-23
259,1,monthly_issuance,2013-10-23
1666,3,monthly_issuance,2013-10-25
1495,4,monthly_issuance,2013-10-27
2582,1,monthly_issuance,2013-10-27
4470,4,monthly_issuance,2013-10-27
1381,4,monthly_issuance,2013-10-27
2435,2,monthly_issuance,2013-10-27
542,4,monthly_issuance,2013-10-27
1123,3,monthly_issuance,2013-10-27
3225,1,monthly_issuance,2013-10-27
1133,4,monthly_issuance,2013-10-27
3086,4,monthly_issuance,2013-10-28
2250,1,monthly_issuance,2013-10-28
340,4,monthly_issuance,2013-10-29
4079,2,monthly_issuance,2013-10-29
841,2,monthly_issuance,2013-10-30
2269,4,monthly_issuance,2013-10-30
2867,1,monthly_issuance,2013-10-30
3371,2,monthly_issuance,2013-10-30
520,1,monthly_issuance,2013-10-30
743,2,monthly_issuance,2013-10-31
3640,2,monthly_issuance,2013-10-31
3354,4,monthly_issuance,2013-10-31
107,1,monthly_issuance,2013-10-31
243,4,weekly_issuance,2013-11-01
3687,2,monthly_issuance,2013-11-01
1984,4,monthly_issuance,2013-11-02
4173,2,monthly_issuance,2013-11-03
2700,1,monthly_issuance,2013-11-03
2318,4,monthly_issuance,2013-11-03
7965,4,monthly_issuance,2013-11-03
3352,2,monthly_issuance,2013-11-03
4255,1,weekly_issuance,2013-11-03
73,1,monthly_issuance,2013-11-03
3948,2,monthly_issuance,2013-11-04
648,4,monthly_issuance,2013-11-04
3688,2,monthly_issuance,2013-11-05
462,1,monthly_issuance,2013-11-05
3243,1,monthly_issuance,2013-11-05
8625,1,monthly_issuance,2013-11-05
321,1,monthly_issuance,2013-11-06
3548,4,monthly_issuance,2013-11-06
5984,1,monthly_issuance,2013-11-06
3091,3,monthly_issuance,2013-11-06
626,2,monthly_issuance,2013-11-06
998,3,monthly_issuance,2013-11-06
3326,1,monthly_issuance,2013-11-06
2457,2,monthly_issuance,2013-11-06
2549,1,monthly_issuance,2013-11-07
1947,4,monthly_issuance,2013-11-07
2738,1,monthly_issuance,2013-11-07
1809,1,weekly_issuance,2013-11-07
519,2,monthly_issuance,2013-11-07
2665,1,monthly_issuance,2013-11-08
1114,4,weekly_issuance,2013-11-08
8957,1,monthly_issuance,2013-11-08
2271,1,monthly_issuance,2013-11-08
196,3,monthly_issuance,2013-11-09
3218,1,monthly_issuance,2013-11-09
3660,1,monthly_issuance,2013-11-09
787,1,monthly_issuance,2013-11-09
3820,1,monthly_issuance,2013-11-09
10906,2,monthly_issuance,2013-11-09
914,4,monthly_issuance,2013-11-09
9656,1,monthly_issuance,2013-11-09
1941,1,monthly_issuance,2013-11-10
3617,4,monthly_issuance,2013-11-10
3370,1,monthly_issuance,2013-11-10
1664,1,monthly_issuance,2013-11-10
4337,1,monthly_issuance,2013-11-11
2557,2,monthly_issuance,2013-11-12
1527,4,issuance_after_trans,2013-11-12
3938,3,monthly_issuance,2013-11-12
1686,3,monthly_issuance,2013-11-13
10670,1,monthly_issuance,2013-11-13
3309,4,monthly_issuance,2013-11-15
3107,1,monthly_issuance,2013-11-15
8377,2,monthly_issuance,2013-11-15
345,1,monthly_issuance,2013-11-15
498,2,monthly_issuance,2013-11-16
3571,4,monthly_issuance,2013-11-16
5991,4,monthly_issuance,2013-11-16
1128,4,monthly_issuance,2013-11-16
10439,2,monthly_issuance,2013-11-16
1302,4,monthly_issuance,2013-11-16
10788,1,weekly_issuance,2013-11-17
4343,4,monthly_issuance,2013-11-17
2460,1,monthly_issuance,2013-11-17
1931,1,monthly_issuance,2013-11-18
2972,1,monthly_issuance,2013-11-18
1286,1,issuance_after_trans,2013-11-18
1235,4,monthly_issuance,2013-11-18
4385,4,monthly_issuance,2013-11-18
7449,1,monthly_issuance,2013-11-19
545,2,monthly_issuance,2013-11-19
245,1,monthly_issuance,2013-11-20
688,2,monthly_issuance,2013-11-20
173,1,monthly_issuance,2013-11-21
10904,2,monthly_issuance,2013-11-21
7844,4,monthly_issuance,2013-11-21
6353,4,monthly_issuance,2013-11-21
604,1,monthly_issuance,2013-11-21
6806,2,monthly_issuance,2013-11-21
5927,4,monthly_issuance,2013-11-21
2419,2,monthly_issuance,2013-11-22
1288,3,monthly_issuance,2013-11-22
3003,1,monthly_issuance,2013-11-22
10131,1,monthly_issuance,2013-11-22
1952,1,monthly_issuance,2013-11-23
651,4,monthly_issuance,2013-11-23
2989,1,monthly_issuance,2013-11-23
1499,1,monthly_issuance,2013-11-23
426,4,monthly_issuance,2013-11-24
3570,4,monthly_issuance,2013-11-24
4237,4,monthly_issuance,2013-11-24
2739,4,monthly_issuance,2013-11-24
4526,1,monthly_issuance,2013-11-24
1621,1,monthly_issuance,2013-11-26
344,1,monthly_issuance,2013-11-26
1359,1,monthly_issuance,2013-11-27
290,3,monthly_issuance,2013-11-27
66,1,issuance_after_trans,2013-11-28
1314,4,monthly_issuance,2013-11-28
3145,2,monthly_issuance,2013-11-28
1204,1,monthly_issuance,2013-11-28
437,1,monthly_issuance,2013-11-28
2063,1,monthly_issuance,2013-11-29
3087,1,monthly_issuance,2013-11-29
2588,4,monthly_issuance,2013-11-29
956,4,monthly_issuance,2013-11-30
597,1,monthly_issuance,2013-11-30
3129,2,monthly_issuance,2013-11-30
884,2,monthly_issuance,2013-12-02
4264,2,monthly_issuance,2013-12-02
3223,1,monthly_issuance,2013-12-02
737,1,monthly_issuance,2013-12-03
2306,3,monthly_issuance,2013-12-03
1673,3,monthly_issuance,2013-12-03
10663,1,monthly_issuance,2013-12-03
3345,3,monthly_issuance,2013-12-03
1970,2,monthly_issuance,2013-12-03
2504,3,monthly_issuance,2013-12-04
358,1,monthly_issuance,2013-12-04
2980,2,monthly_issuance,2013-12-04
3918,4,monthly_issuance,2013-12-04
1680,2,monthly_issuance,2013-12-05
3039,1,monthly_issuance,2013-12-05
3380,1,monthly_issuance,2013-12-05
2128,1,monthly_issuance,2013-12-05
903,1,monthly_issuance,2013-12-05
1762,3,monthly_issuance,2013-12-06
61,3,monthly_issuance,2013-12-06
391,2,monthly_issuance,2013-12-06
2305,2,monthly_issuance,2013-12-06
1588,4,monthly_issuance,2013-12-06
183,1,monthly_issuance,2013-12-07
365,3,monthly_issuance,2013-12-07
2476,1,monthly_issuance,2013-12-07
347,1,monthly_issuance,2013-12-08
1877,2,monthly_issuance,2013-12-08
3196,2,monthly_issuance,2013-12-08
2928,1,monthly_issuance,2013-12-09
1225,2,monthly_issuance,2013-12-09
3825,4,monthly_issuance,2013-12-09
180,2,weekly_issuance,2013-12-09
2813,1,monthly_issuance,2013-12-10
1605,3,monthly_issuance,2013-12-11
1792,1,monthly_issuance,2013-12-11
1604,2,monthly_issuance,2013-12-11
883,2,monthly_issuance,2013-12-12
441,4,weekly_issuance,2013-12-12
3429,3,monthly_issuance,2013-12-12
4514,2,monthly_issuance,2013-12-13
1088,4,monthly_issuance,2013-12-14
3094,4,monthly_issuance,2013-12-15
1768,1,monthly_issuance,2013-12-15
2768,1,monthly_issuance,2013-12-15
2257,1,monthly_issuance,2013-12-16
1882,2,monthly_issuance,2013-12-16
719,4,monthly_issuance,2013-12-16
5092,3,monthly_issuance,2013-12-16
3292,2,monthly_issuance,2013-12-16
3604,2,monthly_issuance,2013-12-17
2733,1,monthly_issuance,2013-12-17
3669,4,monthly_issuance,2013-12-17
1940,4,monthly_issuance,2013-12-17
3056,1,monthly_issuance,2013-12-17
1419,1,monthly_issuance,2013-12-17
2971,1,weekly_issuance,2013-12-18
1959,1,monthly_issuance,2013-12-19
3164,4,monthly_issuance,2013-12-19
3197,4,monthly_issuance,2013-12-20
2770,1,monthly_issuance,2013-12-20
7944,2,monthly_issuance,2013-12-22
1080,2,monthly_issuance,2013-12-22
6148,1,monthly_issuance,2013-12-22
2010,2,monthly_issuance,2013-12-22
3135,4,monthly_issuance,2013-12-22
1098,1,monthly_issuance,2013-12-23
100,4,monthly_issuance,2013-12-23
2913,1,monthly_issuance,2013-12-23
1153,2,monthly_issuance,2013-12-24
1635,2,monthly_issuance,2013-12-24
2842,4,monthly_issuance,2013-12-24
3759,2,monthly_issuance,2013-12-24
3594,1,monthly_issuance,2013-12-25
2778,2,monthly_issuance,2013-12-25
2161,2,weekly_issuance,2013-12-25
2789,2,monthly_issuance,2013-12-27
1552,1,monthly_issuance,2013-12-28
628,2,monthly_issuance,2013-12-29
1458,3,monthly_issuance,2013-12-29
2673,2,monthly_issuance,2013-12-30
1788,4,monthly_issuance,2013-12-30
1193,4,monthly_issuance,2013-12-31
969,3,monthly_issuance,2014-01-03
1512,2,monthly_issuance,2014-01-03
3997,1,monthly_issuance,2014-01-08
2179,3,weekly_issuance,2014-01-09
1164,4,monthly_issuance,2014-01-09
4774,4,monthly_issuance,2014-01-09
4413,1,weekly_issuance,2014-01-10
1824,3,monthly_issuance,2014-01-12
1231,2,monthly_issuance,2014-01-13
2664,4,monthly_issuance,2014-01-15
1627,3,monthly_issuance,2014-01-15
9104,2,monthly_issuance,2014-01-16
2326,1,monthly_issuance,2014-01-19
4356,1,monthly_issuance,2014-01-21
3667,4,monthly_issuance,2014-01-21
742,3,monthly_issuance,2014-01-23
2538,2,monthly_issuance,2014-01-25
127,2,monthly_issuance,2014-01-28
726,1,monthly_issuance,2014-01-29
4907,1,monthly_issuance,2014-02-01
2628,1,issuance_after_trans,2014-02-01
3898,4,monthly_issuance,2014-02-02
6472,1,monthly_issuance,2014-02-03
1770,1,monthly_issuance,2014-02-03
2472,1,monthly_issuance,2014-02-03
1159,3,monthly_issuance,2014-02-04
4418,1,monthly_issuance,2014-02-04
1470,2,monthly_issuance,2014-02-05
1813,1,monthly_issuance,2014-02-06
4416,4,monthly_issuance,2014-02-07
2315,2,monthly_issuance,2014-02-08
3876,1,monthly_issuance,2014-02-08
4329,2,monthly_issuance,2014-02-12
3184,4,monthly_issuance,2014-02-13
370,4,monthly_issuance,2014-02-13
1317,2,monthly_issuance,2014-02-13
2675,2,monthly_issuance,2014-02-14
3840,2,monthly_issuance,2014-02-14
4009,4,monthly_issuance,2014-02-15
3886,4,monthly_issuance,2014-02-15
3445,4,monthly_issuance,2014-02-17
2482,2,monthly_issuance,2014-02-18
2361,2,monthly_issuance,2014-02-20
974,4,monthly_issuance,2014-02-20
2959,2,monthly_issuance,2014-02-20
1880,1,monthly_issuance,2014-02-20
3355,1,monthly_issuance,2014-02-21
2501,1,monthly_issuance,2014-02-21
1073,4,monthly_issuance,2014-02-22
8558,1,issuance_after_trans,2014-02-22
3101,2,monthly_issuance,2014-02-22
2568,2,monthly_issuance,2014-02-25
1169,4,issuance_after_trans,2014-02-25
3684,2,monthly_issuance,2014-02-27
1406,2,monthly_issuance,2014-02-27
71,1,monthly_issuance,2014-02-28
3528,2,monthly_issuance,2014-02-28
3405,1,monthly_issuance,2014-03-02
6118,4,weekly_issuance,2014-03-02
2382,2,monthly_issuance,2014-03-03
1570,2,monthly_issuance,2014-03-07
1511,2,issuance_after_trans,2014-03-08
1237,1,monthly_issuance,2014-03-08
3307,2,monthly_issuance,2014-03-08
3378,1,monthly_issuance,2014-03-09
989,1,monthly_issuance,2014-03-09
3253,1,issuance_after_trans,2014-03-10
1626,1,monthly_issuance,2014-03-10
289,1,monthly_issuance,2014-03-12
1987,4,monthly_issuance,2014-03-12
817,1,monthly_issuance,2014-03-13
2228,1,monthly_issuance,2014-03-14
904,1,monthly_issuance,2014-03-15
3824,1,monthly_issuance,2014-03-15
3599,3,monthly_issuance,2014-03-15
22,1,monthly_issuance,2014-03-18
470,4,monthly_issuance,2014-03-18
1273,1,monthly_issuance,2014-03-20
237,1,monthly_issuance,2014-03-20
59,4,monthly_issuance,2014-03-22
572,2,monthly_issuance,2014-03-22
1269,4,monthly_issuance,2014-03-23
855,2,monthly_issuance,2014-03-23
3183,1,monthly_issuance,2014-03-27
1969,1,monthly_issuance,2014-03-28
2799,1,weekly_issuance,2014-03-29
1042,4,monthly_issuance,2014-03-29
1158,2,monthly_issuance,2014-03-29
2713,3,monthly_issuance,2014-03-29
740,2,monthly_issuance,2014-03-30
493,4,monthly_issuance,2014-03-31
2067,2,monthly_issuance,2014-04-02
3804,1,monthly_issuance,2014-04-02
4259,4,monthly_issuance,2014-04-03
2886,2,monthly_issuance,2014-04-03
761,1,monthly_issuance,2014-04-04
1918,4,monthly_issuance,2014-04-05
3036,1,monthly_issuance,2014-04-05
3259,4,monthly_issuance,2014-04-06
4408,1,weekly_issuance,2014-04-06
2009,4,monthly_issuance,2014-04-09
1194,4,monthly_issuance,2014-04-10
3718,4,monthly_issuance,2014-04-11
3201,3,monthly_issuance,2014-04-12
460,4,monthly_issuance,2014-04-13
784,2,monthly_issuance,2014-04-14
3714,2,weekly_issuance,2014-04-16
2154,1,monthly_issuance,2014-04-16
1256,3,monthly_issuance,2014-04-16
1353,4,monthly_issuance,2014-04-16
1820,1,monthly_issuance,2014-04-17
2494,4,monthly_issuance,2014-04-18
2399,1,monthly_issuance,2014-04-21
343,2,monthly_issuance,2014-04-21
575,4,monthly_issuance,2014-04-21
900,2,monthly_issuance,2014-04-21
1467,4,monthly_issuance,2014-04-22
31,4,monthly_issuance,2014-04-22
1375,2,monthly_issuance,2014-04-22
1371,4,monthly_issuance,2014-04-22
844,4,monthly_issuance,2014-04-23
908,2,monthly_issuance,2014-04-24
3134,2,monthly_issuance,2014-04-24
2092,1,monthly_issuance,2014-04-24
3747,1,monthly_issuance,2014-04-26
277,4,issuance_after_trans,2014-04-26
3595,2,monthly_issuance,2014-04-26
2511,4,monthly_issuance,2014-04-26
1388,1,monthly_issuance,2014-04-27
4245,4,monthly_issuance,2014-04-27
3838,2,monthly_issuance,2014-04-27
543,1,monthly_issuance,2014-04-28
3653,1,monthly_issuance,2014-04-28
524,4,monthly_issuance,2014-04-28
82,4,monthly_issuance,2014-04-28
3912,1,monthly_issuance,2014-04-29
1949,1,monthly_issuance,2014-04-29
1865,2,monthly_issuance,2014-04-29
451,1,monthly_issuance,2014-04-30
50,4,monthly_issuance,2014-05-01
1184,1,monthly_issuance,2014-05-01
363,4,monthly_issuance,2014-05-01
2454,1,monthly_issuance,2014-05-02
2847,1,monthly_issuance,2014-05-03
2740,1,monthly_issuance,2014-05-03
1871,4,monthly_issuance,2014-05-05
8405,2,monthly_issuance,2014-05-05
266,4,monthly_issuance,2014-05-06
1879,1,monthly_issuance,2014-05-08
2259,2,monthly_issuance,2014-05-09
609,2,monthly_issuance,2014-05-10
9750,1,monthly_issuance,2014-05-11
2375,3,monthly_issuance,2014-05-11
216,2,monthly_issuance,2014-05-11
56,2,monthly_issuance,2014-05-11
7824,4,monthly_issuance,2014-05-12
649,1,weekly_issuance,2014-05-12
2996,2,monthly_issuance,2014-05-12
1509,1,monthly_issuance,2014-05-14
2170,2,issuance_after_trans,2014-05-14
2001,4,monthly_issuance,2014-05-14
2903,4,monthly_issuance,2014-05-14
3717,1,monthly_issuance,2014-05-15
4195,1,monthly_issuance,2014-05-16
2496,2,monthly_issuance,2014-05-16
9583,4,weekly_issuance,2014-05-17
3636,1,monthly_issuance,2014-05-17
1826,1,monthly_issuance,2014-05-17
2227,1,weekly_issuance,2014-05-17
2749,1,monthly_issuance,2014-05-18
535,1,monthly_issuance,2014-05-19
4066,3,monthly_issuance,2014-05-19
2662,1,monthly_issuance,2014-05-19
1053,1,monthly_issuance,2014-05-20
11333,4,monthly_issuance,2014-05-21
1838,4,monthly_issuance,2014-05-21
3037,2,monthly_issuance,2014-05-21
3372,1,monthly_issuance,2014-05-21
985,3,monthly_issuance,2014-05-24
6924,1,monthly_issuance,2014-05-27
3484,3,monthly_issuance,2014-05-27
700,1,monthly_issuance,2014-05-27
3289,1,monthly_issuance,2014-05-28
2638,1,monthly_issuance,2014-05-28
8316,4,monthly_issuance,2014-05-30
1634,1,monthly_issuance,2014-05-30
4825,2,monthly_issuance,2014-05-30
3650,1,monthly_issuance,2014-05-31
10942,3,weekly_issuance,2014-05-31
2922,1,monthly_issuance,2014-06-01
693,4,monthly_issuance,2014-06-01
2260,4,monthly_issuance,2014-06-02
538,2,monthly_issuance,2014-06-02
548,1,monthly_issuance,2014-06-02
941,1,monthly_issuance,2014-06-03
2155,4,monthly_issuance,2014-06-03
4519,3,monthly_issuance,2014-06-03
3539,3,monthly_issuance,2014-06-03
6511,4,monthly_issuance,2014-06-05
2569,1,monthly_issuance,2014-06-05
43,1,monthly_issuance,2014-06-07
1047,3,monthly_issuance,2014-06-08
3479,3,monthly_issuance,2014-06-09
2868,4,monthly_issuance,2014-06-10
4328,2,monthly_issuance,2014-06-12
5628,4,monthly_issuance,2014-06-12
3160,4,monthly_issuance,2014-06-14
1856,1,monthly_issuance,2014-06-14
154,4,monthly_issuance,2014-06-16
3030,1,monthly_issuance,2014-06-17
1938,1,monthly_issuance,2014-06-20
1870,3,monthly_issuance,2014-06-20
3275,4,monthly_issuance,2014-06-24
8492,1,monthly_issuance,2014-06-24
10093,3,weekly_issuance,2014-06-26
3805,4,monthly_issuance,2014-06-27
200,1,monthly_issuance,2014-06-28
2471,2,monthly_issuance,2014-06-28
352,1,monthly_issuance,2014-06-29
1291,1,monthly_issuance,2014-06-29
161,4,monthly_issuance,2014-06-29
711,2,monthly_issuance,2014-07-01
964,4,monthly_issuance,2014-07-03
1012,4,monthly_issuance,2014-07-04
4276,2,monthly_issuance,2014-07-04
901,1,monthly_issuance,2014-07-05
7765,1,weekly_issuance,2014-07-05
90,4,monthly_issuance,2014-07-08
5574,1,weekly_issuance,2014-07-09
741,1,monthly_issuance,2014-07-09
2819,2,monthly_issuance,2014-07-11
478,2,monthly_issuance,2014-07-11
2615,4,monthly_issuance,2014-07-12
3503,4,monthly_issuance,2014-07-12
3921,3,monthly_issuance,2014-07-12
662,1,monthly_issuance,2014-07-13
2654,2,monthly_issuance,2014-07-16
9627,2,issuance_after_trans,2014-07-17
2470,2,monthly_issuance,2014-07-18
427,1,monthly_issuance,2014-07-19
709,1,monthly_issuance,2014-07-20
629,1,monthly_issuance,2014-07-20
2606,4,monthly_issuance,2014-07-22
6738,3,monthly_issuance,2014-07-23
2912,4,monthly_issuance,2014-07-25
4995,3,weekly_issuance,2014-07-27
1022,1,weekly_issuance,2014-07-27
1797,4,monthly_issuance,2014-07-27
3497,3,monthly_issuance,2014-07-28
1848,4,monthly_issuance,2014-07-30
582,3,monthly_issuance,2014-07-31
3167,4,monthly_issuance,2014-08-03
1579,4,monthly_issuance,2014-08-04
610,1,monthly_issuance,2014-08-06
3536,4,monthly_issuance,2014-08-06
1017,1,monthly_issuance,2014-08-06
3017,2,monthly_issuance,2014-08-07
3112,2,monthly_issuance,2014-08-07
1360,2,monthly_issuance,2014-08-09
2747,2,monthly_issuance,2014-08-09
9192,4,monthly_issuance,2014-08-11
1398,1,monthly_issuance,2014-08-13
1246,4,monthly_issuance,2014-08-13
1592,4,monthly_issuance,2014-08-13
3728,1,monthly_issuance,2014-08-13
